time_s,vtk_index,droplet_in_frame,x_min_um,x_max_um,x_centroid_um,L_um,w_um,V_nL,n_cells,V1_nL,c1,V2_nL,c2,V3_nL,c3,dye_closure_err,dye_outside_frac,dye_dry_frac,core_bias_strict,asym_strict
1.85971,186490,0,5660.000024363399,6619.999883696437,6110.880004364894,959.9998593330383,760.000002628658,181.4064348596191,6200,72.43859055488267,0.39931654359967483,57.238029049051676,0.31552369734483326,51.72981525568477,0.2851597590554919,5.410545115048606e-10,0.06999950707395167,0.001515726247014917,-0.03942993997514077,0.1642437488606171
1.90971,191490,0,3700.000001117587,4740.000003948808,4188.993912322714,1040.0000028312206,680.000004649628,178.0096964633947,6600,62.852334732950816,0.3530837700511194,55.924380958672,0.3141648015234501,59.23298077177188,0.33275142842543043,5.251876587315221e-10,0.06902774509049599,0.0014654876056798861,-0.036361070339281376,-0.030743106636511974
1.91471,191990,0,3859.999938867986,4900.000058114529,4359.821353413338,1040.0001192465425,720.000003639143,177.92000796477893,6600,63.112984452962635,0.35472674026327883,55.79445514241797,0.3135929217891169,59.01256836939833,0.3316803379476043,6.013331276061399e-10,0.06960311653234857,0.0015773616288810976,-0.033246439964603025,-0.02936259697838489
1.91971,192490,0,4020.000109449029,5060.00011228025,4529.803334121193,1040.0000028312206,720.000003639143,177.22647489432245,6400,63.200578940563446,0.356609129523391,55.55070418520752,0.3134447278169449,58.47519176855148,0.32994614265966404,2.606173373875084e-10,0.07284875468941356,0.0015687321382523093,-0.0326167523241076,-0.022519854623469837
1.92471,192990,0,4179.999930784106,5219.999933615327,4698.749326793609,1040.0000028312206,720.000003639143,177.43346017306584,6600,63.510852170732036,0.35794180031649353,55.53863174721234,0.31301103914132555,58.38397625512145,0.32904716054218086,2.239204716851363e-10,0.07172103302636966,0.0016699725322294496,-0.031490779220125054,-0.008121646426669071
1.92971,193490,0,4380.000056698918,5379.999987781048,4867.781521988555,999.9999310821295,720.000003639143,176.95599523752034,6400,63.409384397496986,0.3583341966593747,55.48723612074009,0.3135651665616753,58.059374719283255,0.32810063677894996,4.242107789862907e-11,0.0738681913986927,0.001730509512543173,-0.031084730159441354,0.005657099255891085
1.93471,193990,0,4539.999878033996,5540.000041946769,5033.7873042746205,1000.0001639127731,720.000003639143,176.45311275968598,6400,63.58592792206006,0.36035594344350635,55.084720082783655,0.3121776613700452,57.78246475484227,0.3274663951864484,7.605104798433587e-10,0.07614059609610269,0.0017584465382426732,-0.028925604623707524,0.02103899090273087
1.93971,194490,0,4699.999932199717,5699.999863281846,5198.732411040095,999.9999310821295,760.000002628658,176.64832787724674,6200,63.757456987677365,0.3609287319831442,55.16188607049594,0.312269505935137,57.728984819073446,0.3268017620817188,2.3605132181064575e-10,0.0739029042855577,0.0016074701780714744,-0.031961312145826204,0.04658930221384466
1.94471,194990,0,4859.9999863654375,5860.000150278211,5360.1380676153485,1000.0001639127731,760.000002628658,177.00044141606972,6400,63.821351298461785,0.36057170698483637,55.59917004208648,0.31411882138412944,57.57992007552145,0.32530947163103413,3.488774494264218e-10,0.07224171403355999,0.001789884490663643,-0.029844604838677846,0.05845769790488292
1.94971,195490,0,5060.00011228025,6019.999971613288,5518.021720963366,959.9998593330383,760.000002628658,176.72888728222887,6200,63.551101065878214,0.35959656648768284,55.8924841442093,0.3162611670550003,57.28530207214136,0.324142266457317,3.2927008472336403e-10,0.07294033968134277,0.0017316811765220464,-0.024583839078704317,0.06300454643835601
